sample_id,task_id,risk_score,bsod_state,core_events,rk_events
5018,5018,5,NO,166,0
5019,5019,1,NO,136,0
5020,5020,4,NO,0,0
5021,5021,2,NO,7,0
5022,5022,4,NO,2,0
5023,5023,6,NO,493,0
5024,5024,4,NO,2,0
5025,5025,7,NO,5735,0
5026,5026,4,NO,31,0
5027,5027,4,NO,2,0
5028,5028,4,NO,9,0
5029,5029,4,NO,2,0
5030,5030,1,NO,9,0
5031,5031,4,NO,77,0
5032,5032,5,NO,255,0
5033,5033,7,NO,1784,0
5034,5034,6,NO,435,0
5035,5035,1,NO,108,0
5036,5036,6,NO,3531,0
5037,5037,4,NO,2,0
5038,5038,1,NO,29,0
5039,5039,4,NO,66,0
5040,5040,1,NO,2,0
5041,5041,6,NO,398,0
5042,5042,4,NO,167,0
5043,5043,5,NO,3178,0
5044,5044,6,NO,137,0
5045,5045,5,NO,166,0
5046,5046,4,NO,2,0
5047,5047,6,NO,9,0
5048,5048,4,NO,2,0
5049,5049,6,NO,584,0
5050,5050,5,NO,3618,0
5051,5051,6,NO,241,0
5052,5052,5,NO,3379,0
5053,5053,4,NO,92,0
5054,5054,7,NO,361,0
5055,5055,7,NO,4601,0
5056,5056,5,NO,2673,0
5057,5057,5,NO,166,0
5058,5058,4,NO,0,0
5059,5059,5,NO,144,0
5060,5060,4,NO,2,0
5061,5061,7,NO,5452,0
5062,5062,6,NO,347,0
5063,5063,6,NO,388,0
5064,5064,2,NO,3,0
5065,5065,1,NO,2,0
5066,5066,5,NO,4156,0
5067,5067,5,NO,131,0
5068,5068,4,NO,68,0
5069,5069,4,NO,2,0
5070,5070,4,NO,72,0
5071,5071,1,NO,2,0
5072,5072,1,NO,2,0
5073,5073,1,NO,2,0
5074,5074,6,NO,3270,0
5075,5075,6,NO,159,0
5076,5076,6,NO,378,0
5077,5077,4,NO,2,0
5078,5078,6,NO,258,0
5079,5079,6,NO,389,0
5080,5080,5,NO,6482,0
5081,5081,5,NO,3412,0
5082,5082,6,NO,797,0
5083,5083,1,NO,10,0
5084,5084,6,NO,2,0
5085,5085,5,NO,4130,0
5086,5086,6,NO,2,0
5087,5087,5,NO,144,0
5088,5088,6,NO,373,0
5089,5089,6,NO,59,0
5090,5090,6,NO,160,0
5091,5091,1,NO,210,0
5092,5092,4,NO,67,0
5093,5093,4,NO,2,0
5094,5094,5,NO,3419,0
5095,5095,1,NO,765,0
5096,5096,5,NO,265,0
5097,5097,5,NO,356,0
5098,5098,1,NO,68,0
5099,5099,4,NO,22,0
5100,5100,4,NO,2,0
5101,5101,6,NO,347,0
5102,5102,1,NO,93,0
5103,5103,4,NO,94,0
5104,5104,4,NO,2,0
5105,5105,5,NO,188,0
5106,5106,4,NO,2,0
5107,5107,6,NO,138,0
5108,5108,1,NO,594,0
5109,5109,6,NO,619,0
5110,5110,6,NO,2,0
5111,5111,6,NO,2328,0
5112,5112,6,NO,486,0
5113,5113,8,NO,1389,0
5114,5114,7,NO,551,0
5115,5115,6,NO,137,0
5116,5116,4,NO,4,0
5117,5117,6,NO,387,0
5118,5118,6,NO,322,0
5119,5119,4,NO,2,0
5120,5120,4,NO,83,0
5121,5121,5,NO,282,0
5122,5122,5,NO,224,0
5123,5123,5,NO,3687,0
5124,5124,6,NO,768,0
5125,5125,4,NO,2,0
5126,5126,1,NO,64,0
5127,5127,6,NO,638,0
5128,5128,5,NO,166,0
5129,5129,6,NO,545,0
5130,5130,6,NO,462,0
5131,5131,6,NO,299,0
5132,5132,5,NO,202,0
5133,5133,6,NO,10,0
5134,5134,5,NO,166,0
5135,5135,6,NO,171,0
5136,5136,4,NO,85,0
5137,5137,4,NO,187,0
5138,5138,3,NO,70,0
5139,5139,6,NO,829,0
5140,5140,4,NO,0,0
5141,5141,4,NO,2,0
5142,5142,1,NO,175,0
5143,5143,1,NO,166,0
5144,5144,5,NO,3512,0
5145,5145,7,NO,5736,0
5146,5146,4,NO,92,0
5147,5147,4,NO,2,0
5148,5148,1,NO,158,0
5149,5149,5,NO,242,0
5150,5150,6,NO,355,0
5151,5151,4,NO,3,0
5152,5152,4,NO,70,0
5153,5153,4,NO,0,0
5154,5154,3,NO,70,0
5155,5155,6,NO,403,0
5156,5156,5,NO,144,0
5157,5157,4,NO,10,0
5158,5158,6,NO,142,0
5159,5159,6,NO,457,0
5160,5160,4,NO,4,0
5161,5161,6,NO,2,0
5162,5162,4,NO,2,0
5163,5163,5,NO,195,0
5164,5164,6,NO,149,0
5165,5165,1,NO,86,0
5166,5166,6,NO,321,0
5167,5167,5,NO,445,0
5168,5168,4,NO,2,0
5169,5169,5,NO,144,0
5170,5170,5,NO,716,0
5171,5171,1,NO,2,0
5172,5172,7,NO,167,0
5173,5173,6,NO,256,0
5174,5174,5,NO,3405,0
5175,5175,4,NO,27,0
5176,5176,5,NO,4038,0
5177,5177,4,NO,0,0
5178,5178,1,NO,82,0
5179,5179,4,NO,68,0
5180,5180,5,NO,144,0
5181,5181,6,NO,6682,0
5182,5182,4,NO,170,0
5183,5183,1,NO,85,0
5184,5184,3,NO,70,0
5185,5185,1,NO,20,0
5186,5186,5,NO,144,0
5187,5187,4,NO,178,0
5188,5188,6,NO,414,0
5189,5189,6,NO,357,0
5190,5190,5,NO,166,0
5191,5191,5,NO,166,0
5192,5192,3,NO,70,0
5193,5193,5,NO,3586,0
5194,5194,3,NO,70,0
5195,5195,5,NO,4045,0
5196,5196,4,NO,2,0
5197,5197,7,NO,1866,0
5198,5198,1,NO,157,0
5199,5199,6,NO,1221,0
5200,5200,1,NO,132,0
5201,5201,5,NO,166,0
5202,5202,4,NO,65,0
5203,5203,7,NO,1848,0
5204,5204,6,NO,157,0
5205,5205,5,NO,165,0
5206,5206,1,NO,78,0
5207,5207,4,NO,3,0
5208,5208,4,NO,116,0
5209,5209,4,NO,10,0
5210,5210,4,NO,4,0
5211,5211,4,NO,167,0
5212,5212,5,NO,1495,0
5213,5213,5,NO,143,0
5214,5214,6,NO,884,0
5215,5215,5,NO,139,0
5216,5216,6,NO,289,0
5217,5217,1,NO,2,0
5218,5218,5,NO,143,0
5219,5219,7,NO,387,0
5220,5220,5,NO,166,0
5221,5221,5,NO,2868,0
5222,5222,4,NO,2,0
5223,5223,4,NO,5,0
5224,5224,4,NO,177,0
5225,5225,6,NO,152,0
5226,5226,4,NO,11,0
5227,5227,5,NO,166,0
5228,5228,6,NO,345,0
5229,5229,1,NO,2,0
5230,5230,6,NO,599,0
5231,5231,6,NO,211,0
5232,5232,5,NO,3421,0
5233,5233,1,NO,2,0
5234,5234,6,NO,4108,0
5235,5235,4,NO,0,0
5236,5236,4,NO,2,0
5237,5237,6,NO,142,0
5238,5238,4,NO,69,0
5239,5239,5,NO,4068,0
5240,5240,5,NO,4165,0
5241,5241,4,NO,173,0
5242,5242,7,NO,554,0
5243,5243,5,NO,255,0
5244,5244,3,NO,1182,0
5245,5245,1,NO,2,0
5246,5246,1,NO,115,0
5247,5247,1,NO,73,0
5248,5248,7,NO,1368,0
5249,5249,1,NO,10,0
5250,5250,4,NO,120,0
5251,5251,5,NO,3794,0
5252,5252,5,NO,53,0
5253,5253,3,NO,174,0
5254,5254,4,NO,10,0
5255,5255,7,NO,1619,0
5256,5256,5,NO,144,0
5257,5257,5,NO,165,0
5258,5258,6,NO,2,0
5259,5259,4,NO,142,0
5260,5260,6,NO,2,0
5261,5261,1,NO,2,0
5262,5262,4,NO,105,0
5263,5263,4,NO,138,0
5264,5264,4,NO,2,0
5265,5265,4,NO,2,0
5266,5266,1,NO,68,0
5267,5267,6,NO,399,0
5268,5268,4,NO,15,0
5269,5269,5,NO,270,0
5270,5270,4,NO,2,0
5271,5271,4,NO,10,0
5272,5272,5,NO,270,0
5273,5273,5,NO,166,0
5274,5274,4,NO,4,0
5275,5275,1,NO,2,0
5276,5276,7,NO,111,0
5277,5277,6,NO,385,0
5278,5278,1,NO,2,0
5279,5279,1,NO,137,0
5280,5280,4,NO,10,0
5281,5281,1,NO,2,0
5282,5282,6,NO,73,0
5283,5283,7,NO,80,0
5284,5284,6,NO,2,0
5285,5285,4,NO,4,0
5286,5286,6,NO,355,0
5287,5287,4,NO,2,0
5288,5288,5,NO,175,0
5289,5289,6,NO,11283,0
5290,5290,4,NO,2,0
5291,5291,4,NO,2,0
5292,5292,4,NO,1834,0
5293,5293,5,NO,248,0
5294,5294,5,NO,277,0
5295,5295,1,NO,5,0
5296,5296,1,NO,2,0
5297,5297,6,NO,928,0
5298,5298,5,NO,3408,0
5299,5299,6,NO,359,0
5300,5300,6,NO,539,0
5301,5301,5,NO,144,0
5302,5302,5,NO,133,0
5303,5303,4,NO,2,0
5304,5304,5,NO,79,0
5305,5305,4,NO,140,0
5306,5306,1,NO,2,0
5307,5307,5,NO,3994,0
5308,5308,5,NO,144,0
5309,5309,5,NO,166,0
5310,5310,1,NO,148,0
5311,5311,6,NO,130,0
5312,5312,4,NO,2,0
5313,5313,6,NO,2,0
5314,5314,4,NO,2,0
5315,5315,5,NO,4067,0
5316,5316,6,NO,489,0
5317,5317,5,NO,144,0
5318,5318,6,NO,395,0
5319,5319,1,NO,2,0
5320,5320,4,NO,2,0
5321,5321,1,NO,146,0
5322,5322,5,NO,144,0
5323,5323,7,NO,806,0
5324,5324,6,NO,347,0
5325,5325,5,NO,253,0
5326,5326,4,NO,167,0
5327,5327,6,NO,403,0
5328,5328,4,NO,2,0
5329,5329,4,NO,86,0
5330,5330,6,NO,368,0
5331,5331,1,NO,188,0
5332,5332,4,NO,69,0
5333,5333,5,NO,144,0
5334,5334,6,NO,137,0
5335,5335,6,NO,554,0
5336,5336,3,NO,70,0
5337,5337,6,NO,137,0
5338,5338,6,NO,402,0
5339,5339,5,NO,166,0
5340,5340,4,NO,2,0
5341,5341,4,NO,138,0
5342,5342,3,NO,70,0
5343,5343,5,NO,3755,0
5344,5344,6,NO,234,0
5345,5345,6,NO,2,0
5346,5346,1,NO,2,0
5347,5347,5,NO,208,0
5348,5348,1,NO,78,0
5349,5349,4,NO,141,0
5350,5350,5,NO,3952,0
5351,5351,6,NO,610,0
5352,5352,5,NO,166,0
5353,5353,5,NO,129,0
5354,5354,6,NO,391,0
5355,5355,5,NO,166,0
5356,5356,1,NO,70,0
5357,5357,4,NO,2,0
5358,5358,5,NO,166,0
5359,5359,5,NO,166,0
5360,5360,4,NO,142,0
5361,5361,6,NO,315,0
5362,5362,5,NO,78,0
5363,5363,7,NO,3226,0
5364,5364,6,NO,341,0
5365,5365,5,NO,5,0
5366,5366,7,NO,1940,0
5367,5367,1,NO,189,0
5368,5368,1,NO,10,0
5369,5369,5,NO,166,0
5370,5370,5,NO,151,0
5371,5371,4,NO,73,0
5372,5372,9,NO,342,0
5373,5373,1,NO,89,0
5374,5374,6,NO,402,0
5375,5375,5,NO,15,0
5376,5376,1,NO,2,0
5377,5377,6,NO,975,0
5378,5378,5,NO,166,0
5379,5379,7,NO,387,0
5380,5380,5,NO,144,0
5381,5381,5,NO,11,0
5382,5382,1,NO,137,0
5383,5383,3,NO,70,0
5384,5384,5,NO,156,0
5385,5385,5,NO,607,0
5386,5386,5,NO,1088,0
5387,5387,4,NO,24,0
5388,5388,4,NO,0,0
5389,5389,5,NO,144,0
5390,5390,7,NO,387,0
5391,5391,6,NO,354,0
5392,5392,1,NO,2,0
5393,5393,4,NO,71,0
5394,5394,6,NO,1064,0
5395,5395,4,NO,4,0
5396,5396,6,NO,435,0
5397,5397,6,NO,1100,0
5398,5398,1,NO,127,0
5399,5399,6,NO,4467,0
5400,5400,4,NO,2,0
5401,5401,6,NO,403,0
5402,5402,4,NO,0,0
5403,5403,6,NO,1825,0
5404,5404,5,NO,150,0
5405,5405,4,NO,9,0
5406,5406,5,NO,166,0
5407,5407,6,NO,939,0
5408,5408,6,NO,174,0
5409,5409,5,NO,3273,0
5410,5410,1,NO,213,0
5411,5411,4,NO,12,0
5412,5412,7,NO,90,0
5413,5413,1,NO,81,0
5414,5414,5,NO,117,0
5415,5415,4,NO,3,0
5416,5416,6,NO,542,0
5417,5417,6,NO,138,0
5418,5418,6,NO,1256,0
5419,5419,6,NO,2,0
5420,5420,1,NO,182,0
5421,5421,5,NO,3641,0
5422,5422,5,NO,198,0
5423,5423,5,NO,128,0
5424,5424,4,NO,4,0
5425,5425,5,NO,166,0
5426,5426,5,NO,168,0
5427,5427,4,NO,2,0
5428,5428,6,NO,556,0
5429,5429,4,NO,69,0
5430,5430,7,NO,1723,0
5431,5431,6,NO,138,0
5432,5432,6,NO,528,0
5433,5433,4,NO,2,0
5434,5434,3,NO,70,0
5435,5435,5,NO,1097,0
5436,5436,7,NO,1120,0
5437,5437,4,NO,57,0
5438,5438,1,NO,2,0
5439,5439,4,NO,70,0
5440,5440,5,NO,83,0
5441,5441,6,NO,2,0
5442,5442,5,NO,166,0
5443,5443,4,NO,149,0
5444,5444,5,NO,159,0
5445,5445,4,NO,134,0
5446,5446,4,NO,142,0
5447,5447,1,NO,152,0
5448,5448,5,NO,93,0
5449,5449,3,NO,186,0
5450,5450,5,NO,3426,0
5451,5451,4,NO,2,0
5452,5452,4,NO,9,0
5453,5453,5,NO,544,0
5454,5454,5,NO,144,0
5455,5455,5,NO,3415,0
5456,5456,1,NO,10,0
5457,5457,4,NO,141,0
5458,5458,1,NO,2,0
5459,5459,6,NO,139,0
5460,5460,6,NO,183,0
5461,5461,4,NO,2,0
5462,5462,4,NO,70,0
5463,5463,6,NO,435,0
5464,5464,6,NO,604,0
5465,5465,4,NO,2,0
5466,5466,4,NO,5,0
5467,5467,5,NO,3508,0
5468,5468,1,NO,0,0
5469,5469,4,NO,64,0
5470,5470,6,NO,2,0
5471,5471,6,NO,2159,0
5472,5472,6,NO,921,0
5473,5473,1,NO,10,0
5474,5474,4,NO,18,0
5475,5475,6,NO,153,0
5476,5476,5,NO,173,0
5477,5477,5,NO,165,0
5478,5478,4,NO,2,0
5479,5479,1,NO,2,0
5480,5480,4,NO,2,0
5481,5481,6,NO,362,0
5482,5482,4,NO,2,0
5483,5483,4,NO,2,0
5484,5484,3,NO,142,0
5485,5485,6,NO,414,0
5486,5486,7,NO,1205,0
5487,5487,6,NO,2,0
5488,5488,6,NO,75,0
5489,5489,1,NO,3,0
5490,5490,5,NO,166,0
5491,5491,1,NO,2,0
5492,5492,7,NO,110,0
5493,5493,1,NO,155,0
5494,5494,6,NO,172,0
5495,5495,5,NO,3402,0
5496,5496,5,NO,144,0
5497,5497,4,NO,4,0
5498,5498,7,NO,1008,0
5499,5499,4,NO,9,0
5500,5500,4,NO,2,0
5501,5501,4,NO,2,0
5502,5502,6,NO,330,0
5503,5503,6,NO,391,0
5504,5504,5,NO,103,0
5505,5505,4,NO,2,0
5506,5506,5,NO,166,0
5507,5507,5,NO,3572,0
5508,5508,4,NO,0,0
5509,5509,6,NO,282,0
5510,5510,5,NO,95,0
5511,5511,1,NO,10,0
5512,5512,6,NO,471,0
5513,5513,5,NO,166,0
5514,5514,6,NO,107,0
5515,5515,5,NO,166,0
5516,5516,4,NO,88,0
5517,5517,5,NO,208,0
5518,5518,5,NO,144,0
5519,5519,5,NO,691,0
5520,5520,4,NO,64,0
5521,5521,7,NO,2015,0
5522,5522,6,NO,124,0
5523,5523,5,NO,165,0
5524,5524,5,NO,3514,0
5525,5525,3,NO,142,0
5526,5526,4,NO,2,0
5527,5527,6,NO,356,0
5528,5528,4,NO,2,0
5529,5529,5,NO,166,0
5530,5530,4,NO,10,0
5531,5531,1,NO,0,0
5532,5532,7,NO,1770,0
5533,5533,1,NO,135,0
5534,5534,4,NO,2,0
5535,5535,1,NO,10,0
5536,5536,1,NO,68,0
5537,5537,5,NO,129,0
5538,5538,4,NO,96,0
5539,5539,5,NO,96,0
5540,5540,5,NO,376,0
5541,5541,6,NO,465,0
5542,5542,6,NO,414,0
5543,5543,1,NO,2,0
5544,5544,1,NO,2,0
5545,5545,6,NO,2,0
5546,5546,4,NO,3,0
5547,5547,6,NO,543,0
5548,5548,6,NO,93,0
5549,5549,6,NO,2,0
5550,5550,4,NO,92,0
5551,5551,1,NO,75,0
5552,5552,5,NO,4058,0
5553,5553,6,NO,2189,0
5554,5554,4,NO,69,0
5555,5555,1,NO,93,0
5556,5556,5,NO,144,0
5557,5557,5,NO,3515,0
5558,5558,3,NO,103,0
5559,5559,4,NO,157,0
5560,5560,5,NO,3512,0
5561,5561,3,NO,70,0
5562,5562,4,NO,10,0
5563,5563,5,NO,165,0
5564,5564,5,NO,144,0
5565,5565,5,NO,166,0
5566,5566,5,NO,3606,0
5567,5567,1,NO,2,0
5568,5568,4,NO,0,0
5569,5569,4,NO,93,0
5570,5570,6,NO,712,0
5571,5571,4,NO,3,0
5572,5572,5,NO,3177,0
5573,5573,5,NO,3404,0
5574,5574,6,NO,2,0
5575,5575,5,NO,91,0
5576,5576,1,NO,9,0
5577,5577,4,NO,2,0
5578,5578,4,NO,2,0
5579,5579,5,NO,166,0
5580,5580,5,NO,159,0
5581,5581,5,NO,252,0
5582,5582,1,NO,2,0
5583,5583,1,NO,2,0
5584,5584,5,NO,91,0
5585,5585,7,NO,100,0
5586,5586,4,NO,182,0
5587,5587,6,NO,342,0
5588,5588,4,NO,0,0
5589,5589,5,NO,3882,0
5590,5590,4,NO,0,0
5591,5591,7,NO,3943,0
5592,5592,4,NO,2,0
5593,5593,5,NO,130,0
5594,5594,7,NO,1171,0
5595,5595,6,NO,928,0
5596,5596,4,NO,2,0
5597,5597,5,NO,3464,0
5598,5598,5,NO,166,0
5599,5599,5,NO,2639,0
5600,5600,6,NO,138,0
5601,5601,5,NO,91,0
5602,5602,6,NO,3534,0
5603,5603,4,NO,4,0
5604,5604,6,NO,1848,0
5605,5605,4,NO,2,0
5606,5606,4,NO,122,0
5607,5607,1,NO,10,0
5608,5608,7,NO,1009,0
5609,5609,4,NO,69,0
5610,5610,4,NO,65,0
5611,5611,5,NO,166,0
5612,5612,4,NO,10,0
5613,5613,6,NO,2,0
5614,5614,5,NO,74,0
5615,5615,5,NO,91,0
5616,5616,6,NO,356,0
5617,5617,7,NO,231,0
5618,5618,6,NO,347,0
5619,5619,7,NO,206,0
5620,5620,6,NO,270,0
5621,5621,4,NO,2,0
5622,5622,6,NO,378,0
5623,5623,1,NO,2,0
5624,5624,4,NO,10,0
5625,5625,4,NO,118,0
5626,5626,6,NO,416,0
5627,5627,4,NO,2,0
5628,5628,4,NO,2,0
5629,5629,6,NO,663,0
5630,5630,6,NO,300,0
5631,5631,6,NO,2,0
5632,5632,4,NO,83,0
5633,5633,4,NO,2,0
5634,5634,6,NO,428,0
5635,5635,5,NO,78,0
5636,5636,4,NO,2,0
5637,5637,6,NO,2,0
5638,5638,6,NO,407,0
5639,5639,6,NO,1773,0
5640,5640,5,NO,76,0
5641,5641,6,NO,3538,0
5642,5642,4,NO,2,0
5643,5643,6,NO,358,0
5644,5644,4,NO,2,0
5645,5645,6,NO,322,0
5646,5646,6,NO,369,0
5647,5647,5,NO,3397,0
5648,5648,6,NO,550,0
5649,5649,5,NO,3487,0
5650,5650,5,NO,3977,0
5651,5651,3,NO,70,0
5652,5652,4,NO,0,0
5653,5653,6,NO,344,0
5654,5654,1,NO,15,0
5655,5655,5,NO,242,0
5656,5656,3,NO,164,0
5657,5657,5,NO,4037,0
5658,5658,5,NO,184,0
5659,5659,1,NO,2,0
5660,5660,4,NO,294,0
5661,5661,6,NO,1071,0
5662,5662,6,NO,3533,0
5663,5663,6,NO,530,0
5664,5664,6,NO,528,0
5665,5665,1,NO,2,0
5666,5666,4,NO,2,0
5667,5667,4,NO,2,0
5668,5668,6,NO,401,0
5669,5669,4,NO,2,0
5670,5670,5,NO,144,0
5671,5671,5,NO,165,0
5672,5672,4,NO,98,0
5673,5673,4,NO,2,0
5674,5674,4,NO,2,0
5675,5675,5,NO,144,0
5676,5676,4,NO,94,0
5677,5677,4,NO,177,0
5678,5678,5,NO,4077,0
5679,5679,4,NO,4,0
5680,5680,6,NO,142,0
5681,5681,6,NO,361,0
5682,5682,4,NO,2,0
5683,5683,4,NO,129,0
5684,5684,5,NO,1088,0
5685,5685,5,NO,166,0
5686,5686,4,NO,2,0
5687,5687,5,NO,166,0
5688,5688,5,NO,2283,0
5689,5689,7,NO,389,0
5690,5690,6,NO,117,0
5691,5691,5,NO,4175,0
5692,5692,4,NO,92,0
5693,5693,4,NO,10,0
5694,5694,1,NO,148,0
5695,5695,5,NO,242,0
5696,5696,3,NO,70,0
5697,5697,5,NO,166,0
5698,5698,6,NO,390,0
5699,5699,3,NO,142,0
5700,5700,5,NO,166,0
5701,5701,1,NO,2,0
5702,5702,6,NO,346,0
5703,5703,4,NO,126,0
5704,5704,5,NO,82432,0
5705,5705,4,NO,10,0
5706,5706,6,NO,366,0
5707,5707,1,NO,104,0
5708,5708,5,NO,1093,0
5709,5709,4,NO,2,0
5710,5710,6,NO,358,0
5711,5711,6,NO,510,0
5712,5712,6,NO,529,0
5713,5713,6,NO,1001,0
5714,5714,5,NO,159,0
5715,5715,6,NO,221,0
5716,5716,5,NO,144,0
5717,5717,6,NO,2,0
5718,5718,4,NO,2,0
5719,5719,6,NO,575,0
5720,5720,4,NO,167,0
5721,5721,5,NO,166,0
5722,5722,1,NO,112,0
5723,5723,5,NO,3156,0
5724,5724,5,NO,144,0
5725,5725,6,NO,378,0
5726,5726,4,NO,0,0
5727,5727,6,NO,70,0
5728,5728,4,NO,2,0
5729,5729,1,NO,91,0
5730,5730,5,NO,3533,0
5731,5731,6,NO,417,0
5732,5732,4,NO,2,0
5733,5733,5,NO,455,0
5734,5734,5,NO,91,0
5735,5735,4,NO,2,0
5736,5736,4,NO,298,0
5737,5737,3,NO,142,0
5738,5738,1,NO,2,0
5739,5739,1,NO,155,0
5740,5740,4,NO,22,0
5741,5741,5,NO,166,0
5742,5742,4,NO,2,0
5743,5743,8,NO,1393,0
5744,5744,1,NO,66,0
5745,5745,6,NO,545,0
5746,5746,5,NO,4043,0
5747,5747,6,NO,391,0
5748,5748,5,NO,165,0
5749,5749,6,NO,522,0
5750,5750,4,NO,2,0
5751,5751,1,NO,2,0
5752,5752,5,NO,3507,0
5753,5753,1,NO,2,0
5754,5754,5,NO,159,0
5755,5755,4,NO,2,0
5756,5756,5,NO,1108,0
5757,5757,3,NO,136,0
5758,5758,4,NO,87,0
5759,5759,4,NO,70,0
5760,5760,6,NO,568,0
5761,5761,7,NO,493,0
5762,5762,4,NO,2,0
5763,5763,4,NO,4,0
5764,5764,6,NO,228,0
5765,5765,5,NO,144,0
5766,5766,6,NO,362,0
5767,5767,5,NO,3243,0
5768,5768,4,NO,123,0
5769,5769,6,NO,3366,0
5770,5770,6,NO,136,0
5771,5771,1,NO,187,0
5772,5772,4,NO,2,0
5773,5773,4,NO,149,0
5774,5774,7,NO,524,0
5775,5775,6,NO,114,0
5776,5776,6,NO,2,0
5777,5777,4,NO,119,0
5778,5778,6,NO,355,0
5779,5779,4,NO,2,0
5780,5780,6,NO,1055,0
5781,5781,1,NO,2,0
5782,5782,4,NO,122,0
5783,5783,6,NO,402,0
5784,5784,6,NO,269,0
5785,5785,1,NO,2,0
5786,5786,5,NO,645,0
5787,5787,5,NO,144,0
5788,5788,4,NO,2,0
5789,5789,5,NO,144,0
5790,5790,7,NO,387,0
5791,5791,5,NO,166,0
5792,5792,3,NO,70,0
5793,5793,6,NO,401,0
5794,5794,3,NO,119,0
5795,5795,1,NO,93,0
5796,5796,4,NO,2,0
5797,5797,1,NO,2,0
5798,5798,5,NO,212,0
5799,5799,4,NO,0,0
5800,5800,1,NO,4,0
5801,5801,5,NO,3404,0
5802,5802,4,NO,10,0
5803,5803,5,NO,510,0
5804,5804,4,NO,87,0
5805,5805,5,NO,179,0
5806,5806,4,NO,2,0
5807,5807,5,NO,144,0
5808,5808,5,NO,287,0
5809,5809,4,NO,2,0
5810,5810,1,NO,2,0
5811,5811,4,NO,2,0
5812,5812,6,NO,2,0
5813,5813,1,NO,66,0
5814,5814,3,NO,101,0
5815,5815,1,NO,146,0
5816,5816,7,NO,757,0
5817,5817,1,NO,2,0
5818,5818,1,NO,2,0
5819,5819,4,NO,2,0
5820,5820,4,NO,157,0
5821,5821,6,NO,403,0
5822,5822,4,NO,9,0
5823,5823,6,NO,172,0
5824,5824,5,NO,7292,0
5825,5825,4,NO,4,0
5826,5826,1,NO,149,0
5827,5827,5,NO,137,0
5828,5828,5,NO,166,0
5829,5829,1,NO,2,0
5830,5830,1,NO,2,0
5831,5831,5,NO,2,0
5832,5832,2,NO,69,0
5833,5833,4,NO,5,0
5834,5834,4,NO,55,0
5835,5835,4,NO,2,0
5836,5836,4,NO,0,0
5837,5837,6,NO,355,0
5838,5838,1,NO,2,0
5839,5839,6,NO,137,0
5840,5840,7,NO,387,0
5841,5841,5,NO,144,0
5842,5842,5,NO,3527,0
5843,5843,5,NO,165,0
5844,5844,4,NO,99,0
5845,5845,1,NO,2,0
5846,5846,4,NO,178,0
5847,5847,1,NO,137,0
5848,5848,5,NO,220,0
5849,5849,5,NO,113,0
5850,5850,1,NO,16,0
5851,5851,6,NO,259,0
5852,5852,6,NO,248,0
5853,5853,1,NO,2,0
5854,5854,4,NO,2,0
5855,5855,5,NO,588,0
5856,5856,5,NO,3414,0
5857,5857,5,NO,166,0
5858,5858,5,NO,3396,0
5859,5859,2,NO,92,0
5860,5860,6,NO,160,0
5861,5861,5,NO,144,0
5862,5862,5,NO,144,0
5863,5863,4,NO,2,0
5864,5864,5,NO,76,0
5865,5865,4,NO,2,0
5866,5866,1,NO,69,0
5867,5867,7,NO,520,0
5868,5868,4,NO,119,0
5869,5869,6,NO,500,0
5870,5870,1,NO,93,0
5871,5871,1,NO,219,0
5872,5872,4,NO,0,0
5873,5873,4,NO,3,0
5874,5874,5,NO,3086,0
5875,5875,6,NO,450,0
5876,5876,5,NO,144,0
5877,5877,4,NO,119,0
5878,5878,7,NO,3878,0
5879,5879,5,NO,374,0
5880,5880,5,NO,459,0
5881,5881,5,NO,175,0
5882,5882,6,NO,112,0
5883,5883,4,NO,2,0
5884,5884,5,NO,78,0
5885,5885,6,NO,2,0
5886,5886,6,NO,85,0
5887,5887,1,NO,105,0
5888,5888,6,NO,403,0
5889,5889,6,NO,762,0
5890,5890,4,NO,69,0
5891,5891,4,NO,94,0
5892,5892,1,NO,103,0
5893,5893,1,NO,2,0
5894,5894,5,NO,165,0
5895,5895,5,NO,193,0
5896,5896,4,NO,55,0
5897,5897,5,NO,70,0
5898,5898,3,NO,70,0
5899,5899,5,NO,3430,0
5900,5900,4,NO,10,0
5901,5901,5,NO,144,0
5902,5902,6,NO,381,0
5903,5903,5,NO,165,0
5904,5904,4,NO,10,0
5905,5905,1,NO,75,0
5906,5906,6,NO,1493,0
5907,5907,6,NO,401,0
5908,5908,5,NO,3996,0
5909,5909,5,NO,210,0
5910,5910,4,NO,0,0
5911,5911,6,NO,73,0
5912,5912,1,NO,95,0
5913,5913,4,NO,164,0
5914,5914,3,NO,70,0
5915,5915,7,NO,563,0
5916,5916,5,NO,201,0
5917,5917,1,NO,2,0
5918,5918,1,NO,85,0
5919,5919,6,NO,137,0
5920,5920,4,NO,5,0
5921,5921,4,NO,68,0
5922,5922,6,NO,174,0
5923,5923,6,NO,175,0
5924,5924,1,NO,129,0
5925,5925,1,NO,2,0
5926,5926,1,NO,2,0
5927,5927,4,NO,157,0
5928,5928,5,NO,144,0
5929,5929,4,NO,0,0
5930,5930,3,NO,142,0
5931,5931,3,NO,142,0
5932,5932,6,NO,546,0
5933,5933,5,NO,3263,0
5934,5934,4,NO,2,0
5935,5935,5,NO,253,0
5936,5936,6,NO,593,0
5937,5937,6,NO,167,0
5938,5938,4,NO,157,0
5939,5939,1,NO,150,0
5940,5940,4,NO,2,0
